Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
,0.001,-0.065,0.021,-0.125,0.06,-0.017,-0.065
,0.001,-0.066,0.022,-0.124,0.061,-0.015,-0.066
,0,-0.067,0.024,-0.123,0.063,-0.013,-0.067
,-0.001,-0.068,0.025,-0.123,0.064,-0.012,-0.068
,-0.002,-0.069,0.025,-0.122,0.065,-0.01,-0.069
,-0.004,-0.069,0.026,-0.122,0.066,-0.009,-0.069
,-0.005,-0.07,0.026,-0.121,0.067,-0.008,-0.07
,-0.007,-0.071,0.026,-0.121,0.067,-0.007,-0.071
,-0.008,-0.071,0.026,-0.12,0.068,-0.006,-0.071
,-0.01,-0.072,0.025,-0.12,0.068,-0.006,-0.072
,-0.011,-0.072,0.024,-0.119,0.069,-0.006,-0.072
,-0.013,-0.073,0.023,-0.119,0.069,-0.007,-0.073
,-0.014,-0.073,0.021,-0.118,0.069,-0.007,-0.073
,-0.015,-0.073,0.019,-0.118,0.069,-0.008,-0.073
,-0.016,-0.073,0.017,-0.117,0.069,-0.01,-0.073
,-0.017,-0.073,0.015,-0.116,0.069,-0.012,-0.073
,-0.017,-0.073,0.012,-0.115,0.068,-0.014,-0.073
,-0.017,-0.073,0.009,-0.115,0.068,-0.016,-0.073
,-0.017,-0.072,0.006,-0.114,0.068,-0.019,-0.072
,-0.017,-0.072,0.003,-0.113,0.067,-0.021,-0.072
,-0.017,-0.071,0,-0.112,0.067,-0.024,-0.071
,-0.016,-0.071,-0.003,-0.111,0.066,-0.027,-0.071
,-0.015,-0.071,-0.005,-0.11,0.066,-0.03,-0.071
,-0.014,-0.07,-0.008,-0.109,0.065,-0.033,-0.07
,-0.013,-0.069,-0.01,-0.107,0.065,-0.036,-0.069
,-0.012,-0.069,-0.012,-0.106,0.064,-0.039,-0.069
,-0.011,-0.069,-0.014,-0.105,0.064,-0.041,-0.069
,-0.01,-0.068,-0.015,-0.104,0.063,-0.044,-0.068
,-0.009,-0.068,-0.017,-0.103,0.063,-0.046,-0.068
,-0.007,-0.067,-0.017,-0.101,0.062,-0.047,-0.067
,-0.006,-0.067,-0.018,-0.1,0.061,-0.049,-0.067
,-0.005,-0.067,-0.018,-0.099,0.061,-0.05,-0.067
,-0.004,-0.067,-0.018,-0.097,0.06,-0.05,-0.067
,-0.003,-0.067,-0.017,-0.096,0.059,-0.051,-0.067
,-0.003,-0.067,-0.016,-0.095,0.058,-0.051,-0.067
,-0.002,-0.067,-0.015,-0.094,0.057,-0.05,-0.067
,-0.002,-0.067,-0.014,-0.093,0.057,-0.05,-0.067
,-0.001,-0.067,-0.012,-0.092,0.056,-0.049,-0.067
,-0.001,-0.067,-0.011,-0.091,0.055,-0.048,-0.067
,-0.001,-0.067,-0.009,-0.09,0.053,-0.046,-0.067
,-0.001,-0.068,-0.008,-0.089,0.052,-0.045,-0.068
,-0.001,-0.068,-0.006,-0.088,0.051,-0.044,-0.068
,-0.001,-0.068,-0.005,-0.087,0.05,-0.042,-0.068
,-0.001,-0.068,-0.003,-0.086,0.049,-0.041,-0.068
,-0.002,-0.068,-0.002,-0.086,0.048,-0.04,-0.068
,-0.002,-0.068,-0.001,-0.085,0.046,-0.038,-0.068
,-0.002,-0.069,0,-0.085,0.045,-0.037,-0.069
,-0.002,-0.069,0.001,-0.085,0.044,-0.037,-0.069
,-0.003,-0.069,0.001,-0.084,0.043,-0.036,-0.069
,-0.003,-0.069,0.001,-0.084,0.042,-0.036,-0.069
,-0.003,-0.068,0.001,-0.084,0.041,-0.035,-0.068
,-0.004,-0.068,0,-0.084,0.04,-0.035,-0.068
,-0.004,-0.068,0,-0.084,0.039,-0.036,-0.068
,-0.004,-0.068,-0.001,-0.084,0.038,-0.036,-0.068
,-0.005,-0.068,-0.002,-0.084,0.038,-0.037,-0.068
,-0.005,-0.068,-0.003,-0.085,0.037,-0.038,-0.068
,-0.005,-0.067,-0.005,-0.085,0.037,-0.039,-0.067
,-0.005,-0.067,-0.006,-0.085,0.037,-0.04,-0.067
,-0.006,-0.067,-0.008,-0.086,0.037,-0.041,-0.067
,-0.006,-0.067,-0.01,-0.086,0.037,-0.043,-0.067
,-0.007,-0.066,-0.011,-0.086,0.038,-0.044,-0.066
,-0.007,-0.066,-0.013,-0.087,0.038,-0.045,-0.066
,-0.008,-0.066,-0.015,-0.087,0.039,-0.046,-0.066
,-0.008,-0.066,-0.016,-0.088,0.04,-0.047,-0.066
,-0.009,-0.066,-0.018,-0.088,0.041,-0.048,-0.066
,-0.01,-0.065,-0.019,-0.088,0.043,-0.049,-0.065
,-0.011,-0.065,-0.02,-0.089,0.044,-0.049,-0.065
,-0.011,-0.065,-0.021,-0.089,0.046,-0.05,-0.065
,-0.012,-0.065,-0.022,-0.089,0.047,-0.05,-0.065
,-0.013,-0.065,-0.023,-0.089,0.049,-0.049,-0.065
,-0.014,-0.065,-0.023,-0.089,0.051,-0.049,-0.065
,-0.016,-0.066,-0.024,-0.089,0.053,-0.048,-0.066
,-0.017,-0.066,-0.024,-0.089,0.054,-0.047,-0.066
,-0.018,-0.066,-0.024,-0.089,0.056,-0.046,-0.066
,-0.019,-0.066,-0.023,-0.089,0.058,-0.045,-0.066
,-0.02,-0.066,-0.023,-0.088,0.06,-0.044,-0.066
,-0.02,-0.066,-0.022,-0.088,0.061,-0.042,-0.066
,-0.021,-0.067,-0.021,-0.088,0.063,-0.04,-0.067
,-0.022,-0.067,-0.02,-0.087,0.064,-0.038,-0.067
,-0.022,-0.067,-0.019,-0.087,0.065,-0.036,-0.067
,-0.023,-0.068,-0.018,-0.087,0.066,-0.035,-0.068
,-0.023,-0.068,-0.016,-0.086,0.066,-0.033,-0.068
,-0.023,-0.068,-0.015,-0.086,0.067,-0.031,-0.068
,-0.023,-0.068,-0.014,-0.085,0.067,-0.029,-0.068
,-0.023,-0.068,-0.012,-0.085,0.067,-0.028,-0.068
,-0.022,-0.069,-0.011,-0.085,0.066,-0.027,-0.069
,-0.021,-0.069,-0.01,-0.084,0.065,-0.026,-0.069
,-0.021,-0.069,-0.008,-0.084,0.065,-0.025,-0.069
,-0.02,-0.069,-0.007,-0.084,0.063,-0.024,-0.069
,-0.018,-0.069,-0.006,-0.084,0.062,-0.024,-0.069
,-0.017,-0.069,-0.006,-0.084,0.061,-0.023,-0.069
,-0.016,-0.069,-0.005,-0.084,0.059,-0.023,-0.069
,-0.014,-0.069,-0.004,-0.084,0.057,-0.024,-0.069
,-0.013,-0.069,-0.004,-0.084,0.056,-0.024,-0.069
,-0.011,-0.069,-0.004,-0.084,0.054,-0.025,-0.069
,-0.01,-0.069,-0.004,-0.084,0.052,-0.025,-0.069
,-0.009,-0.069,-0.004,-0.084,0.05,-0.026,-0.069
,-0.007,-0.069,-0.005,-0.084,0.048,-0.027,-0.069
,-0.006,-0.069,-0.005,-0.084,0.047,-0.028,-0.069
,-0.005,-0.069,-0.006,-0.084,0.045,-0.029,-0.069
,-0.004,-0.069,-0.007,-0.084,0.044,-0.03,-0.069
,-0.003,-0.069,-0.008,-0.084,0.042,-0.031,-0.069
,-0.002,-0.069,-0.009,-0.084,0.041,-0.032,-0.069
,-0.001,-0.069,-0.011,-0.084,0.04,-0.033,-0.069
,-0.001,-0.069,-0.012,-0.084,0.039,-0.034,-0.069
,-0.001,-0.069,-0.014,-0.084,0.038,-0.034,-0.069
,-0.001,-0.069,-0.015,-0.084,0.038,-0.035,-0.069
,-0.001,-0.069,-0.017,-0.083,0.037,-0.035,-0.069
,-0.001,-0.069,-0.019,-0.083,0.037,-0.035,-0.069
,-0.002,-0.069,-0.021,-0.083,0.037,-0.035,-0.069
,-0.002,-0.069,-0.023,-0.083,0.037,-0.034,-0.069
,-0.003,-0.07,-0.025,-0.082,0.037,-0.034,-0.07
,-0.004,-0.07,-0.027,-0.082,0.037,-0.033,-0.07
,-0.005,-0.07,-0.029,-0.081,0.037,-0.032,-0.07
,-0.006,-0.07,-0.031,-0.081,0.038,-0.031,-0.07
,-0.007,-0.07,-0.034,-0.081,0.038,-0.03,-0.07
,-0.008,-0.07,-0.036,-0.08,0.039,-0.029,-0.07
,-0.009,-0.07,-0.038,-0.08,0.039,-0.028,-0.07
,-0.01,-0.07,-0.04,-0.08,0.04,-0.026,-0.07
,-0.011,-0.07,-0.042,-0.079,0.04,-0.025,-0.07
,-0.011,-0.07,-0.044,-0.079,0.041,-0.024,-0.07
,-0.012,-0.07,-0.045,-0.079,0.041,-0.022,-0.07
,-0.013,-0.071,-0.047,-0.079,0.042,-0.021,-0.071
,-0.013,-0.071,-0.048,-0.079,0.042,-0.02,-0.071
,-0.013,-0.071,-0.05,-0.078,0.043,-0.019,-0.071
,-0.014,-0.071,-0.051,-0.078,0.043,-0.018,-0.071
,-0.014,-0.072,-0.052,-0.078,0.044,-0.017,-0.072
,-0.014,-0.072,-0.053,-0.079,0.044,-0.016,-0.072
,-0.013,-0.072,-0.053,-0.079,0.045,-0.015,-0.072
,-0.013,-0.073,-0.054,-0.079,0.045,-0.014,-0.073
,-0.013,-0.073,-0.054,-0.079,0.046,-0.013,-0.073
,-0.012,-0.073,-0.055,-0.079,0.046,-0.012,-0.073
,-0.011,-0.074,-0.055,-0.08,0.046,-0.012,-0.074
,-0.011,-0.074,-0.055,-0.08,0.047,-0.011,-0.074
,-0.01,-0.075,-0.054,-0.08,0.047,-0.01,-0.075
,-0.009,-0.075,-0.054,-0.081,0.048,-0.009,-0.075
,-0.008,-0.075,-0.054,-0.081,0.048,-0.008,-0.075
,-0.008,-0.076,-0.054,-0.082,0.049,-0.008,-0.076
,-0.007,-0.076,-0.053,-0.082,0.049,-0.007,-0.076
,-0.006,-0.076,-0.053,-0.082,0.05,-0.006,-0.076
,-0.006,-0.076,-0.052,-0.083,0.05,-0.005,-0.076
,-0.005,-0.077,-0.052,-0.083,0.051,-0.004,-0.077
,-0.005,-0.077,-0.051,-0.083,0.051,-0.002,-0.077
,-0.004,-0.076,-0.051,-0.083,0.052,-0.001,-0.076
,-0.004,-0.076,-0.051,-0.083,0.052,0,-0.076
,-0.004,-0.076,-0.05,-0.083,0.053,0.001,-0.076
,-0.004,-0.076,-0.05,-0.083,0.053,0.002,-0.076
,-0.004,-0.075,-0.05,-0.083,0.053,0.004,-0.075
,-0.004,-0.075,-0.049,-0.083,0.053,0.005,-0.075
,-0.004,-0.074,-0.049,-0.082,0.054,0.006,-0.074
,-0.004,-0.074,-0.049,-0.082,0.054,0.007,-0.074
,-0.004,-0.073,-0.049,-0.082,0.053,0.008,-0.073
,-0.005,-0.073,-0.049,-0.081,0.053,0.009,-0.073
,-0.005,-0.072,-0.048,-0.08,0.053,0.01,-0.072
,-0.006,-0.072,-0.048,-0.079,0.052,0.011,-0.072
,-0.006,-0.072,-0.048,-0.079,0.052,0.012,-0.072
,-0.007,-0.071,-0.047,-0.078,0.051,0.012,-0.071
,-0.007,-0.071,-0.047,-0.077,0.05,0.013,-0.071
,-0.008,-0.071,-0.046,-0.076,0.049,0.014,-0.071
,-0.008,-0.071,-0.046,-0.075,0.048,0.014,-0.071
,-0.009,-0.071,-0.045,-0.074,0.047,0.014,-0.071
,-0.009,-0.072,-0.044,-0.073,0.046,0.015,-0.072
,-0.01,-0.072,-0.043,-0.072,0.044,0.015,-0.072
,-0.01,-0.073,-0.042,-0.071,0.043,0.015,-0.073
,-0.01,-0.073,-0.041,-0.07,0.041,0.016,-0.073
,-0.01,-0.074,-0.04,-0.069,0.04,0.016,-0.074
,-0.01,-0.075,-0.039,-0.068,0.038,0.016,-0.075
,-0.01,-0.076,-0.038,-0.068,0.036,0.017,-0.076
,-0.01,-0.077,-0.037,-0.067,0.035,0.017,-0.077
,-0.01,-0.078,-0.036,-0.067,0.033,0.018,-0.078
,-0.009,-0.079,-0.035,-0.067,0.032,0.018,-0.079
,-0.009,-0.079,-0.034,-0.066,0.031,0.019,-0.079
,-0.008,-0.08,-0.033,-0.067,0.029,0.02,-0.08
,-0.007,-0.081,-0.033,-0.067,0.028,0.021,-0.081
,-0.006,-0.082,-0.033,-0.067,0.027,0.022,-0.082
,-0.006,-0.082,-0.032,-0.068,0.026,0.023,-0.082
,-0.005,-0.083,-0.032,-0.068,0.026,0.024,-0.083
,-0.004,-0.083,-0.033,-0.069,0.025,0.026,-0.083
,-0.003,-0.083,-0.033,-0.07,0.025,0.027,-0.083
,-0.002,-0.083,-0.034,-0.071,0.025,0.029,-0.083
,0,-0.083,-0.035,-0.072,0.025,0.031,-0.083
,0.001,-0.083,-0.036,-0.074,0.025,0.032,-0.083
,0.002,-0.082,-0.038,-0.075,0.025,0.034,-0.082
,0.003,-0.082,-0.039,-0.076,0.026,0.036,-0.082
,0.004,-0.081,-0.041,-0.078,0.027,0.038,-0.081
,0.004,-0.081,-0.043,-0.079,0.028,0.04,-0.081
,0.005,-0.08,-0.044,-0.08,0.029,0.042,-0.08
,0.006,-0.079,-0.046,-0.081,0.03,0.044,-0.079
,0.007,-0.078,-0.048,-0.083,0.032,0.046,-0.078
,0.007,-0.077,-0.05,-0.084,0.033,0.048,-0.077
,0.007,-0.076,-0.052,-0.085,0.035,0.05,-0.076
,0.008,-0.075,-0.053,-0.086,0.036,0.052,-0.075
,0.008,-0.074,-0.055,-0.086,0.038,0.054,-0.074
,0.008,-0.073,-0.056,-0.087,0.039,0.055,-0.073
,0.008,-0.072,-0.058,-0.088,0.041,0.057,-0.072
,0.008,-0.071,-0.059,-0.088,0.042,0.058,-0.071
,0.008,-0.071,-0.06,-0.088,0.044,0.06,-0.071
,0.007,-0.07,-0.06,-0.089,0.045,0.061,-0.07
,0.007,-0.07,-0.061,-0.089,0.046,0.062,-0.07
,0.006,-0.069,-0.061,-0.088,0.047,0.062,-0.069
,0.006,-0.069,-0.061,-0.088,0.048,0.063,-0.069
,0.005,-0.069,-0.061,-0.088,0.049,0.064,-0.069
,0.005,-0.069,-0.061,-0.087,0.049,0.064,-0.069
,0.004,-0.07,-0.06,-0.087,0.049,0.064,-0.07
,0.004,-0.07,-0.06,-0.086,0.049,0.064,-0.07
,0.003,-0.071,-0.059,-0.085,0.049,0.064,-0.071
,0.003,-0.071,-0.058,-0.084,0.049,0.064,-0.071
,0.003,-0.072,-0.058,-0.084,0.048,0.064,-0.072
,0.002,-0.073,-0.057,-0.083,0.047,0.064,-0.073
,0.002,-0.073,-0.056,-0.081,0.046,0.063,-0.073
,0.002,-0.074,-0.055,-0.08,0.045,0.063,-0.074
,0.002,-0.075,-0.054,-0.079,0.044,0.062,-0.075
,0.002,-0.076,-0.053,-0.078,0.042,0.062,-0.076
,0.002,-0.077,-0.052,-0.077,0.041,0.061,-0.077
,0.002,-0.077,-0.052,-0.076,0.039,0.061,-0.077
,0.002,-0.078,-0.051,-0.074,0.037,0.06,-0.078
,0.003,-0.078,-0.05,-0.073,0.036,0.06,-0.078
,0.003,-0.079,-0.05,-0.071,0.034,0.06,-0.079
,0.004,-0.079,-0.05,-0.07,0.032,0.059,-0.079
,0.005,-0.079,-0.049,-0.069,0.03,0.059,-0.079
,0.006,-0.079,-0.049,-0.067,0.029,0.059,-0.079
,0.007,-0.079,-0.049,-0.066,0.027,0.059,-0.079
,0.009,-0.079,-0.049,-0.064,0.026,0.059,-0.079
,0.01,-0.079,-0.049,-0.063,0.024,0.059,-0.079
,0.012,-0.078,-0.049,-0.061,0.023,0.059,-0.078
,0.013,-0.078,-0.05,-0.059,0.022,0.059,-0.078
,0.015,-0.077,-0.05,-0.058,0.02,0.059,-0.077
,0.017,-0.077,-0.05,-0.056,0.02,0.059,-0.077
,0.019,-0.076,-0.05,-0.054,0.019,0.059,-0.076
,0.021,-0.075,-0.05,-0.053,0.018,0.059,-0.075
,0.023,-0.075,-0.05,-0.051,0.017,0.06,-0.075
,0.025,-0.074,-0.049,-0.049,0.017,0.06,-0.074
,0.027,-0.073,-0.049,-0.048,0.017,0.06,-0.073
,0.029,-0.073,-0.049,-0.046,0.017,0.061,-0.073
,0.032,-0.073,-0.048,-0.044,0.016,0.061,-0.073
,0.034,-0.072,-0.047,-0.043,0.016,0.061,-0.072
,0.036,-0.072,-0.046,-0.041,0.017,0.061,-0.072
,0.038,-0.072,-0.045,-0.04,0.017,0.061,-0.072
,0.04,-0.072,-0.044,-0.038,0.017,0.062,-0.072
,0.042,-0.073,-0.042,-0.037,0.017,0.062,-0.073
,0.044,-0.073,-0.041,-0.036,0.018,0.062,-0.073
,0.045,-0.074,-0.039,-0.035,0.018,0.062,-0.074
,0.047,-0.075,-0.037,-0.034,0.019,0.061,-0.075
,0.048,-0.076,-0.035,-0.033,0.019,0.061,-0.076
,0.049,-0.077,-0.033,-0.032,0.02,0.061,-0.077
,0.051,-0.078,-0.031,-0.031,0.021,0.06,-0.078
,0.052,-0.08,-0.028,-0.03,0.022,0.06,-0.08
,0.052,-0.081,-0.026,-0.03,0.022,0.059,-0.081
,0.053,-0.083,-0.024,-0.029,0.023,0.058,-0.083
,0.054,-0.085,-0.021,-0.029,0.024,0.058,-0.085
,0.054,-0.087,-0.019,-0.028,0.025,0.056,-0.087
,0.055,-0.089,-0.016,-0.028,0.026,0.055,-0.089
,0.055,-0.091,-0.014,-0.028,0.027,0.054,-0.091
,0.055,-0.094,-0.011,-0.027,0.028,0.053,-0.094
,0.055,-0.096,-0.009,-0.027,0.029,0.051,-0.096
,0.055,-0.099,-0.006,-0.027,0.03,0.05,-0.099
,0.055,-0.102,-0.004,-0.027,0.031,0.048,-0.102
,0.055,-0.105,-0.001,-0.027,0.032,0.046,-0.105
,0.055,-0.107,0.001,-0.027,0.033,0.045,-0.107
,0.055,-0.11,0.004,-0.026,0.034,0.043,-0.11
,0.055,-0.113,0.006,-0.026,0.035,0.041,-0.113
,0.055,-0.116,0.009,-0.026,0.036,0.039,-0.116
,0.055,-0.12,0.011,-0.026,0.037,0.038,-0.12
,0.055,-0.123,0.014,-0.025,0.038,0.036,-0.123
,0.055,-0.126,0.016,-0.025,0.039,0.035,-0.126
,0.055,-0.129,0.019,-0.024,0.04,0.033,-0.129
,0.055,-0.133,0.022,-0.024,0.04,0.032,-0.133
,0.055,-0.136,0.025,-0.023,0.041,0.031,-0.136
,0.055,-0.139,0.028,-0.022,0.041,0.031,-0.139
,0.055,-0.143,0.03,-0.021,0.041,0.03,-0.143
,0.055,-0.146,0.033,-0.021,0.041,0.03,-0.146
,0.055,-0.15,0.036,-0.02,0.041,0.03,-0.15
,0.055,-0.153,0.039,-0.019,0.04,0.031,-0.153
,0.055,-0.156,0.042,-0.017,0.04,0.032,-0.156
,0.055,-0.16,0.044,-0.016,0.039,0.033,-0.16
,0.055,-0.163,0.047,-0.015,0.038,0.034,-0.163
,0.054,-0.166,0.049,-0.014,0.037,0.035,-0.166
,0.054,-0.17,0.051,-0.013,0.036,0.037,-0.17
,0.054,-0.173,0.053,-0.012,0.035,0.039,-0.173
,0.054,-0.176,0.055,-0.011,0.033,0.04,-0.176
,0.053,-0.179,0.056,-0.009,0.032,0.042,-0.179
,0.053,-0.182,0.057,-0.008,0.03,0.044,-0.182
,0.053,-0.186,0.058,-0.007,0.028,0.046,-0.186
,0.052,-0.188,0.058,-0.006,0.026,0.048,-0.188
,0.052,-0.191,0.058,-0.005,0.024,0.049,-0.191
,0.052,-0.194,0.057,-0.004,0.022,0.05,-0.194
,0.051,-0.197,0.057,-0.003,0.021,0.051,-0.197
,0.051,-0.2,0.056,-0.003,0.019,0.052,-0.2
,0.051,-0.202,0.054,-0.002,0.017,0.052,-0.202
,0.05,-0.205,0.052,-0.002,0.015,0.052,-0.205
,0.05,-0.207,0.051,-0.001,0.013,0.052,-0.207
,0.05,-0.209,0.049,-0.001,0.011,0.051,-0.209
,0.05,-0.212,0.046,-0.001,0.009,0.05,-0.212
,0.05,-0.214,0.044,-0.001,0.008,0.048,-0.214
,0.05,-0.216,0.042,-0.001,0.006,0.046,-0.216
,0.05,-0.218,0.039,-0.001,0.005,0.043,-0.218
,0.05,-0.22,0.037,-0.001,0.003,0.041,-0.22
,0.05,-0.222,0.035,-0.002,0.002,0.038,-0.222
,0.05,-0.224,0.033,-0.002,0.001,0.035,-0.224
,0.051,-0.226,0.032,-0.003,0,0.031,-0.226
,0.051,-0.228,0.03,-0.004,-0.001,0.028,-0.228
,0.051,-0.23,0.029,-0.005,-0.002,0.024,-0.23
,0.052,-0.232,0.028,-0.006,-0.003,0.021,-0.232
,0.052,-0.234,0.028,-0.007,-0.004,0.017,-0.234
,0.053,-0.236,0.027,-0.008,-0.004,0.014,-0.236
,0.053,-0.238,0.027,-0.009,-0.005,0.01,-0.238
,0.054,-0.24,0.028,-0.011,-0.005,0.007,-0.24
,0.055,-0.242,0.029,-0.012,-0.006,0.005,-0.242
,0.055,-0.244,0.03,-0.013,-0.006,0.002,-0.244
,0.056,-0.245,0.031,-0.015,-0.007,0,-0.245
,0.056,-0.247,0.033,-0.016,-0.007,-0.002,-0.247
,0.057,-0.249,0.035,-0.018,-0.008,-0.004,-0.249
,0.057,-0.251,0.037,-0.019,-0.008,-0.005,-0.251
,0.057,-0.252,0.04,-0.021,-0.008,-0.006,-0.252
,0.057,-0.254,0.042,-0.022,-0.009,-0.006,-0.254
,0.057,-0.255,0.045,-0.024,-0.009,-0.007,-0.255
,0.057,-0.256,0.047,-0.026,-0.009,-0.007,-0.256
,0.057,-0.258,0.05,-0.027,-0.01,-0.006,-0.258
,0.057,-0.259,0.053,-0.029,-0.01,-0.006,-0.259
,0.056,-0.26,0.055,-0.03,-0.01,-0.005,-0.26
,0.055,-0.261,0.058,-0.031,-0.011,-0.004,-0.261
,0.055,-0.261,0.06,-0.033,-0.011,-0.003,-0.261
,0.054,-0.262,0.063,-0.034,-0.012,-0.001,-0.262
,0.053,-0.262,0.065,-0.036,-0.013,0,-0.262
,0.051,-0.262,0.067,-0.037,-0.013,0.001,-0.262
,0.05,-0.263,0.068,-0.038,-0.014,0.003,-0.263
,0.049,-0.263,0.07,-0.039,-0.015,0.005,-0.263
,0.048,-0.263,0.071,-0.041,-0.016,0.006,-0.263
,0.046,-0.262,0.072,-0.042,-0.017,0.008,-0.262
,0.045,-0.262,0.072,-0.043,-0.018,0.009,-0.262
,0.044,-0.262,0.073,-0.044,-0.019,0.011,-0.262
,0.043,-0.262,0.073,-0.045,-0.02,0.012,-0.262
,0.042,-0.262,0.073,-0.046,-0.021,0.013,-0.262
,0.041,-0.261,0.073,-0.047,-0.022,0.014,-0.261
,0.04,-0.261,0.073,-0.048,-0.023,0.015,-0.261
,0.04,-0.261,0.072,-0.048,-0.024,0.016,-0.261
,0.039,-0.261,0.071,-0.049,-0.026,0.017,-0.261
,0.039,-0.262,0.071,-0.05,-0.027,0.018,-0.262
,0.039,-0.262,0.07,-0.05,-0.028,0.018,-0.262
,0.04,-0.263,0.069,-0.051,-0.03,0.019,-0.263
,0.04,-0.263,0.068,-0.051,-0.031,0.019,-0.263
,0.041,-0.264,0.067,-0.051,-0.033,0.019,-0.264
,0.042,-0.265,0.066,-0.051,-0.034,0.02,-0.265
,0.043,-0.266,0.065,-0.052,-0.036,0.02,-0.266
,0.044,-0.268,0.064,-0.052,-0.037,0.02,-0.268
,0.045,-0.269,0.063,-0.051,-0.039,0.02,-0.269
,0.046,-0.271,0.063,-0.051,-0.04,0.02,-0.271
,0.047,-0.272,0.062,-0.051,-0.042,0.02,-0.272
,0.049,-0.274,0.061,-0.051,-0.043,0.02,-0.274
,0.05,-0.276,0.06,-0.05,-0.045,0.02,-0.276
,0.051,-0.277,0.06,-0.05,-0.046,0.02,-0.277
,0.052,-0.278,0.059,-0.049,-0.047,0.02,-0.278
,0.053,-0.28,0.059,-0.049,-0.049,0.02,-0.28
,0.054,-0.281,0.058,-0.048,-0.05,0.02,-0.281
,0.055,-0.281,0.058,-0.048,-0.051,0.02,-0.281
,0.056,-0.282,0.058,-0.047,-0.052,0.02,-0.282
,0.056,-0.282,0.057,-0.047,-0.053,0.02,-0.282
,0.056,-0.281,0.057,-0.046,-0.055,0.021,-0.281
,0.056,-0.28,0.057,-0.046,-0.056,0.021,-0.28
,0.056,-0.279,0.056,-0.045,-0.057,0.021,-0.279
,0.056,-0.277,0.056,-0.045,-0.058,0.021,-0.277
,0.056,-0.275,0.056,-0.045,-0.058,0.021,-0.275
,0.055,-0.272,0.056,-0.045,-0.059,0.021,-0.272
,0.054,-0.268,0.056,-0.045,-0.06,0.021,-0.268
,0.053,-0.264,0.056,-0.045,-0.061,0.022,-0.264
,0.052,-0.259,0.056,-0.045,-0.062,0.022,-0.259
,0.051,-0.253,0.056,-0.045,-0.063,0.022,-0.253
,0.05,-0.247,0.056,-0.045,-0.065,0.022,-0.247
,0.048,-0.24,0.056,-0.046,-0.066,0.022,-0.24
,0.047,-0.233,0.056,-0.046,-0.067,0.022,-0.233
,0.045,-0.226,0.057,-0.047,-0.069,0.021,-0.226
,0.044,-0.218,0.057,-0.048,-0.07,0.021,-0.218
,0.042,-0.209,0.057,-0.049,-0.072,0.021,-0.209
,0.041,-0.2,0.058,-0.05,-0.073,0.021,-0.2
,0.039,-0.191,0.058,-0.051,-0.075,0.021,-0.191
,0.038,-0.182,0.059,-0.052,-0.077,0.02,-0.182
,0.036,-0.173,0.06,-0.053,-0.079,0.02,-0.173
,0.035,-0.164,0.061,-0.054,-0.081,0.02,-0.164
,0.033,-0.155,0.062,-0.055,-0.083,0.019,-0.155
,0.032,-0.146,0.062,-0.056,-0.085,0.019,-0.146
,0.031,-0.137,0.063,-0.057,-0.087,0.018,-0.137
,0.03,-0.128,0.064,-0.058,-0.089,0.018,-0.128
,0.028,-0.12,0.065,-0.059,-0.091,0.018,-0.12
,0.027,-0.112,0.066,-0.059,-0.093,0.018,-0.112
,0.027,-0.105,0.067,-0.06,-0.095,0.017,-0.105
,0.026,-0.098,0.067,-0.061,-0.097,0.017,-0.098
,0.025,-0.091,0.068,-0.061,-0.098,0.017,-0.091
,0.025,-0.086,0.068,-0.062,-0.099,0.017,-0.086
,0.024,-0.08,0.068,-0.062,-0.1,0.017,-0.08
,0.024,-0.076,0.068,-0.062,-0.101,0.017,-0.076
,0.024,-0.072,0.068,-0.063,-0.102,0.017,-0.072
,0.024,-0.068,0.067,-0.062,-0.102,0.017,-0.068
,0.024,-0.065,0.066,-0.062,-0.102,0.018,-0.065
,0.024,-0.062,0.065,-0.062,-0.102,0.018,-0.062
,0.024,-0.06,0.064,-0.062,-0.102,0.018,-0.06
,0.025,-0.058,0.063,-0.061,-0.101,0.018,-0.058
,0.025,-0.057,0.061,-0.06,-0.101,0.019,-0.057
,0.025,-0.055,0.059,-0.06,-0.1,0.019,-0.055
,0.026,-0.054,0.057,-0.059,-0.099,0.02,-0.054
,0.027,-0.053,0.055,-0.058,-0.098,0.02,-0.053
,0.027,-0.052,0.053,-0.057,-0.097,0.02,-0.052
,0.028,-0.051,0.05,-0.055,-0.095,0.021,-0.051
,0.029,-0.049,0.048,-0.054,-0.094,0.021,-0.049
,0.029,-0.048,0.045,-0.053,-0.093,0.021,-0.048
spare3 trace:,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.001,0.015,-0.035,0.106,-0.113,-0.162,0.015
,0,0.014,-0.034,0.106,-0.113,-0.161,0.014
,-0.001,0.014,-0.034,0.106,-0.113,-0.161,0.014
,-0.002,0.014,-0.034,0.106,-0.112,-0.16,0.014
,-0.002,0.014,-0.034,0.106,-0.112,-0.16,0.014
,-0.003,0.014,-0.035,0.106,-0.112,-0.159,0.014
,-0.004,0.014,-0.036,0.106,-0.112,-0.159,0.014
,-0.005,0.014,-0.037,0.105,-0.111,-0.158,0.014
,-0.005,0.014,-0.039,0.105,-0.111,-0.157,0.014
,-0.005,0.014,-0.041,0.105,-0.11,-0.157,0.014
