Var1,Var2,Var3,Var4,Var5,Var6,Var7
rov trace:,NaN,NaN,NaN,NaN,NaN,NaN
,0.002,-0.002,0.001,0.002,-0.004,-0.001
,0,-0.001,0.002,0,-0.003,-0.002
,-0.001,-0.001,0.002,-0.001,-0.002,-0.002
,-0.002,-0.002,0.002,-0.002,0,-0.001
,-0.003,-0.003,0.001,-0.003,0.002,0
,-0.002,-0.004,0,-0.002,0.002,0
,-0.002,-0.003,-0.001,-0.002,0.001,-0.001
,-0.001,-0.002,-0.001,-0.001,0,-0.003
,0,-0.001,-0.001,0,-0.001,-0.004
,0,0,-0.001,0,0,-0.003
,0.001,0.001,0,0.001,0.001,-0.002
,0.002,0.002,0,0.002,0.004,0
,0.001,0.002,0.001,0.001,0.006,0
,0.001,0.002,0.001,0.001,0.007,-0.001
,0.001,0.001,-0.001,0.001,0.005,-0.002
,0,0,-0.002,0,0.001,-0.002
,0,-0.002,-0.004,0,-0.002,-0.001
,0.001,-0.004,-0.004,0.001,-0.004,0.001
,0.001,-0.005,-0.002,0.001,-0.004,0.001
,0,-0.004,-0.001,0,-0.004,0
,0,-0.002,0.001,0,-0.004,-0.003
,0,0,0.001,0,-0.004,-0.006
,0,0.001,0.001,0,-0.004,-0.007
,0,0.001,0,0,-0.003,-0.006
,0,0.001,0,0,-0.001,-0.003
,-0.001,0,0.001,-0.001,0.002,0
,-0.001,-0.001,0.001,-0.001,0.004,0.002
,-0.002,-0.002,0.001,-0.002,0.004,0.002
,-0.002,-0.002,-0.001,-0.002,0.003,0.002
,-0.002,-0.001,-0.002,-0.002,0.002,0
,-0.001,-0.001,-0.002,-0.001,0.002,0
,-0.002,-0.001,-0.002,-0.002,0.004,0
,-0.003,0,-0.002,-0.003,0.006,0
,-0.004,0,-0.001,-0.004,0.006,0
,-0.005,0,0,-0.005,0.004,0.001
,-0.004,0.001,0.002,-0.004,0,0.001
,-0.002,0.002,0.003,-0.002,-0.003,0
,0,0.004,0.003,0,-0.005,0
,0.002,0.005,0.003,0.002,-0.003,0
,0.003,0.005,0.001,0.003,0,0.001
,0.003,0.003,-0.001,0.003,0.001,0.002
,0.002,0.001,-0.003,0.002,0.001,0.002
,0,-0.002,-0.005,0,-0.003,0.002
,-0.003,-0.003,-0.006,-0.003,-0.007,0.001
,-0.004,-0.002,-0.007,-0.004,-0.009,-0.001
,-0.004,0.001,-0.007,-0.004,-0.007,-0.002
,-0.001,0.004,-0.006,-0.001,-0.003,-0.002
,0.003,0.005,-0.004,0.003,0.002,0
,0.006,0.004,-0.002,0.006,0.005,0.002
,0.007,0.003,0,0.007,0.005,0.003
,0.006,0.001,0,0.006,0.003,0.004
,0.003,0.001,0,0.003,0.001,0.002
,0,0.001,0,0,0,0
,-0.002,-0.001,0,-0.002,-0.001,-0.002
,-0.001,-0.003,0.002,-0.001,-0.001,-0.002
,0,-0.006,0.005,0,-0.002,0
,0.001,-0.007,0.008,0.001,-0.003,0.002
,0.002,-0.006,0.008,0.002,-0.004,0.004
,0.001,-0.004,0.005,0.001,-0.004,0.004
,0.001,0,0.001,0.001,-0.004,0.003
,0,0.002,-0.003,0,-0.003,0.002
,-0.001,0.003,-0.004,-0.001,-0.002,0
,-0.002,0.002,-0.003,-0.002,-0.002,0
,-0.003,0.002,-0.001,-0.003,-0.001,0
,-0.003,0.002,0,-0.003,-0.001,0.001
,-0.003,0.003,0,-0.003,0,0.002
,-0.001,0.004,-0.001,-0.001,0.001,0.002
,0.002,0.005,-0.001,0.002,0.003,0.001
,0.005,0.004,-0.001,0.005,0.005,-0.001
,0.006,0.001,0,0.006,0.007,-0.002
,0.005,-0.001,0.002,0.005,0.007,-0.003
,0.002,-0.003,0.002,0.002,0.005,-0.003
,0.001,-0.002,0.001,0.001,0.002,-0.002
,0.001,0,0.001,0.001,0,-0.001
,0.002,0.001,0.001,0.002,-0.001,0
,0.003,0.001,0.002,0.003,-0.001,0
,0.002,-0.002,0.002,0.002,0,-0.001
,0,-0.004,0.003,0,0.001,-0.003
,-0.004,-0.006,0.002,-0.004,0.001,-0.004
,-0.006,-0.004,0.002,-0.006,0,-0.004
,-0.006,-0.001,0.002,-0.006,-0.002,-0.002
,-0.003,0.002,0.002,-0.003,-0.004,0
,0.001,0.004,0.001,0.001,-0.005,0.001
,0.004,0.004,0,0.004,-0.005,0
,0.005,0.002,-0.002,0.005,-0.004,-0.002
,0.004,0,-0.004,0.004,-0.003,-0.004
,0.002,-0.001,-0.005,0.002,-0.002,-0.005
,0,0,-0.004,0,-0.002,-0.002
,-0.001,0.001,-0.002,-0.001,-0.003,0.003
,-0.001,0.002,0,-0.001,-0.003,0.009
,-0.001,0.002,0.001,-0.001,-0.001,0.011
,-0.002,0.001,0.001,-0.002,0.003,0.009
,-0.002,0,0.001,-0.002,0.007,0.004
,-0.002,-0.002,0,-0.002,0.01,-0.003
,-0.002,-0.003,-0.001,-0.002,0.009,-0.006
,-0.002,-0.003,-0.002,-0.002,0.006,-0.007
,0,-0.003,-0.002,0,0,-0.005
,0.002,-0.004,-0.002,0.002,-0.004,-0.001
,0.005,-0.005,0,0.005,-0.005,0.001
,0.006,-0.006,0.002,0.006,-0.004,0.002
,0.003,-0.006,0.003,0.003,-0.002,0.001
,-0.002,-0.005,0.003,-0.002,0,0
,-0.007,-0.003,0.001,-0.007,0.002,0
,-0.009,0,-0.002,-0.009,0.003,0
,-0.009,0.003,-0.004,-0.009,0.005,0
,-0.006,0.004,-0.004,-0.006,0.007,0
,-0.004,0.003,-0.003,-0.004,0.008,0
,-0.003,0.002,-0.001,-0.003,0.007,0
,-0.003,0,-0.001,-0.003,0.004,0.001
,-0.003,-0.002,-0.002,-0.003,0.001,0.002
,-0.002,-0.003,-0.004,-0.002,-0.001,0.003
,0,-0.002,-0.005,0,-0.001,0.003
,0.002,0,-0.004,0.002,0,0.002
,0.002,0.003,0,0.002,0,-0.001
,0,0.005,0.004,0,-0.001,-0.004
,-0.003,0.005,0.006,-0.003,-0.001,-0.005
,-0.005,0.005,0.004,-0.005,-0.001,-0.005
,-0.005,0.002,0,-0.005,0.002,-0.004
,-0.002,-0.001,-0.005,-0.002,0.004,-0.001
,0.001,-0.005,-0.008,0.001,0.004,0.001
,0.003,-0.007,-0.008,0.003,0.002,0.002
,0.002,-0.008,-0.004,0.002,-0.002,0.001
,0,-0.006,0.001,0,-0.007,0
,-0.001,-0.002,0.006,-0.001,-0.008,-0.001
,-0.001,0.002,0.007,-0.001,-0.007,-0.002
,0.002,0.004,0.006,0.002,-0.003,-0.002
,0.004,0.004,0.002,0.004,0.001,-0.002
,0.004,0.001,-0.002,0.004,0.002,-0.003
,0.003,-0.002,-0.004,0.003,0.001,-0.005
,0,-0.004,-0.006,0,-0.002,-0.006
,-0.002,-0.005,-0.006,-0.002,-0.005,-0.006
,-0.003,-0.005,-0.004,-0.003,-0.006,-0.004
,-0.002,-0.004,-0.003,-0.002,-0.005,-0.003
,-0.001,-0.005,-0.001,-0.001,-0.004,-0.002
,-0.001,-0.006,0,-0.001,-0.004,-0.002
,-0.001,-0.007,0.001,-0.001,-0.005,-0.002
,-0.002,-0.007,0,-0.002,-0.006,-0.002
,-0.004,-0.004,-0.002,-0.004,-0.007,-0.001
,-0.005,-0.001,-0.004,-0.005,-0.006,0
,-0.005,0.002,-0.006,-0.005,-0.004,0.001
,-0.004,0.004,-0.007,-0.004,-0.002,0.001
,-0.002,0.005,-0.007,-0.002,0,0
,0.001,0.003,-0.006,0.001,0,-0.001
,0.003,0.001,-0.005,0.003,0,-0.002
,0.003,-0.001,-0.004,0.003,-0.001,-0.002
,0.003,-0.003,-0.002,0.003,-0.002,-0.003
,0.002,-0.004,0,0.002,-0.003,-0.003
,0.001,-0.004,0.001,0.001,-0.003,-0.002
,0.001,-0.003,0.001,0.001,-0.002,-0.002
,0,-0.001,0,0,-0.002,-0.001
,0,0.002,0,0,-0.003,0
,0,0.005,0,0,-0.004,0
,0.001,0.007,0.001,0.001,-0.005,0
,0.004,0.008,0.002,0.004,-0.005,-0.001
,0.007,0.008,0.004,0.007,-0.003,-0.002
,0.011,0.007,0.004,0.011,0,-0.001
,0.012,0.006,0.003,0.012,0.003,0.001
,0.011,0.006,0.003,0.011,0.006,0.004
,0.008,0.007,0.004,0.008,0.007,0.008
,0.005,0.008,0.008,0.005,0.006,0.01
,0.002,0.009,0.012,0.002,0.004,0.01
,0,0.008,0.015,0,0.002,0.008
,-0.001,0.005,0.016,-0.001,0.001,0.006
,-0.002,0.002,0.014,-0.002,0.002,0.005
,-0.002,0,0.009,-0.002,0.004,0.006
,-0.001,0,0.004,-0.001,0.007,0.008
,-0.001,0.002,0.001,-0.001,0.008,0.01
,0,0.005,0,0,0.007,0.01
,0.001,0.005,0.001,0.001,0.005,0.009
,0.002,0.003,0.003,0.002,0.003,0.006
,0.003,-0.001,0.004,0.003,0.004,0.003
,0.003,-0.004,0.003,0.003,0.006,0
,0.003,-0.005,0,0.003,0.008,-0.002
,0.001,-0.002,-0.004,0.001,0.008,-0.002
,0,0.003,-0.006,0,0.007,0
,-0.001,0.005,-0.006,-0.001,0.006,0.003
,-0.002,0.005,-0.005,-0.002,0.007,0.005
,-0.002,0.002,-0.003,-0.002,0.008,0.005
,-0.003,-0.002,-0.001,-0.003,0.009,0.003
,-0.003,-0.005,-0.001,-0.003,0.008,-0.001
,-0.003,-0.006,-0.002,-0.003,0.004,-0.003
,-0.003,-0.005,-0.004,-0.003,-0.002,-0.004
,-0.003,-0.005,-0.005,-0.003,-0.007,-0.003
,-0.004,-0.006,-0.006,-0.004,-0.01,-0.001
,-0.005,-0.007,-0.006,-0.005,-0.009,-0.001
,-0.006,-0.009,-0.007,-0.006,-0.006,-0.003
,-0.008,-0.009,-0.008,-0.008,-0.004,-0.006
,-0.009,-0.009,-0.01,-0.009,-0.004,-0.008
,-0.009,-0.007,-0.012,-0.009,-0.007,-0.009
,-0.008,-0.004,-0.013,-0.008,-0.011,-0.009
,-0.007,0,-0.012,-0.007,-0.015,-0.009
,-0.004,0.002,-0.009,-0.004,-0.016,-0.009
,-0.002,0.003,-0.005,-0.002,-0.015,-0.008
,0.001,0.002,0,0.001,-0.011,-0.007
,0.003,0,0.003,0.003,-0.007,-0.004
,0.005,-0.001,0.007,0.005,-0.004,-0.001
,0.005,-0.001,0.01,0.005,-0.003,0.001
,0.006,0.003,0.014,0.006,-0.002,0.001
,0.006,0.007,0.018,0.006,-0.001,0
,0.007,0.011,0.023,0.007,0.001,-0.002
,0.01,0.013,0.027,0.01,0.005,-0.002
,0.012,0.012,0.03,0.012,0.008,0
,0.014,0.01,0.033,0.014,0.012,0.004
,0.016,0.007,0.036,0.016,0.015,0.009
,0.016,0.006,0.038,0.016,0.017,0.013
,0.016,0.005,0.038,0.016,0.017,0.015
,0.015,0.004,0.034,0.015,0.016,0.016
,0.013,0.002,0.026,0.013,0.014,0.016
,0.008,-0.001,0.015,0.008,0.011,0.016
,0.001,-0.004,0.002,0.001,0.009,0.015
,-0.006,-0.005,-0.01,-0.006,0.007,0.012
,-0.012,-0.007,-0.018,-0.012,0.005,0.007
,-0.016,-0.009,-0.02,-0.016,0.003,0
,-0.018,-0.013,-0.017,-0.018,0,-0.006
,-0.02,-0.02,-0.01,-0.02,-0.005,-0.011
,-0.023,-0.029,-0.003,-0.023,-0.01,-0.013
,-0.03,-0.037,0.004,-0.03,-0.015,-0.013
,-0.039,-0.044,0.009,-0.039,-0.02,-0.014
,-0.05,-0.049,0.018,-0.05,-0.024,-0.016
,-0.06,-0.052,0.035,-0.06,-0.029,-0.021
,-0.068,-0.054,0.069,-0.068,-0.033,-0.027
,-0.075,-0.058,0.127,-0.075,-0.037,-0.034
,-0.082,-0.064,0.215,-0.082,-0.042,-0.041
,-0.091,-0.072,0.331,-0.091,-0.048,-0.049
,-0.103,-0.083,0.469,-0.103,-0.059,-0.06
,-0.118,-0.095,0.616,-0.118,-0.074,-0.075
,-0.134,-0.105,0.748,-0.134,-0.092,-0.093
,-0.145,-0.112,0.838,-0.145,-0.109,-0.115
,-0.145,-0.111,0.86,-0.145,-0.122,-0.137
,-0.126,-0.098,0.796,-0.126,-0.124,-0.156
,-0.076,-0.066,0.644,-0.076,-0.11,-0.168
,0.022,-0.003,0.418,0.022,-0.07,-0.16
,0.187,0.11,0.145,0.187,0.009,-0.12
,0.434,0.29,-0.142,0.434,0.145,-0.028
,0.763,0.553,-0.411,0.763,0.347,0.136
,1.148,0.889,-0.636,1.148,0.613,0.38
,1.533,1.259,-0.802,1.533,0.917,0.695
,1.83,1.587,-0.904,1.83,1.216,1.049
,1.952,1.783,-0.945,1.952,1.448,1.386
,1.832,1.774,-0.936,1.832,1.554,1.635
,1.466,1.532,-0.891,1.466,1.492,1.728
,0.916,1.093,-0.824,0.916,1.253,1.619
,0.292,0.545,-0.746,0.292,0.867,1.304
,-0.289,-0.005,-0.662,-0.289,0.403,0.831
,-0.747,-0.464,-0.575,-0.747,-0.061,0.291
,-1.056,-0.782,-0.486,-1.056,-0.459,-0.219
,-1.234,-0.964,-0.397,-1.234,-0.758,-0.624
,-1.318,-1.05,-0.311,-1.318,-0.959,-0.898
,-1.338,-1.092,-0.232,-1.338,-1.081,-1.056
,-1.311,-1.122,-0.16,-1.311,-1.144,-1.134
,-1.25,-1.145,-0.097,-1.25,-1.16,-1.161
,-1.166,-1.148,-0.042,-1.166,-1.136,-1.153
,-1.073,-1.121,0.005,-1.073,-1.08,-1.115
,-0.981,-1.066,0.041,-0.981,-1.003,-1.052
,-0.895,-0.995,0.064,-0.895,-0.92,-0.976
,-0.81,-0.923,0.074,-0.81,-0.84,-0.896
,-0.722,-0.85,0.075,-0.722,-0.764,-0.82
,-0.626,-0.768,0.075,-0.626,-0.685,-0.746
,-0.525,-0.667,0.079,-0.525,-0.598,-0.67
,-0.423,-0.547,0.089,-0.423,-0.504,-0.588
,-0.324,-0.422,0.103,-0.324,-0.408,-0.498
,-0.231,-0.31,0.116,-0.231,-0.315,-0.405
,-0.149,-0.225,0.126,-0.149,-0.229,-0.312
,-0.078,-0.166,0.13,-0.078,-0.153,-0.223
,-0.023,-0.124,0.13,-0.023,-0.086,-0.142
,0.017,-0.082,0.129,0.017,-0.032,-0.073
,0.045,-0.034,0.129,0.045,0.01,-0.019
,0.069,0.019,0.13,0.069,0.04,0.019
,0.094,0.072,0.132,0.094,0.062,0.044
,0.124,0.116,0.135,0.124,0.082,0.064
,0.157,0.152,0.138,0.157,0.104,0.082
,0.188,0.18,0.142,0.188,0.128,0.104
,0.214,0.205,0.147,0.214,0.154,0.128
,0.231,0.229,0.154,0.231,0.177,0.151
,0.242,0.252,0.16,0.242,0.196,0.171
,0.248,0.27,0.165,0.248,0.211,0.189
,0.255,0.281,0.164,0.255,0.224,0.206
,0.262,0.286,0.159,0.262,0.236,0.222
,0.269,0.288,0.148,0.269,0.246,0.236
,0.273,0.288,0.137,0.273,0.253,0.245
,0.274,0.29,0.127,0.274,0.257,0.25
,0.272,0.294,0.12,0.272,0.259,0.249
,0.269,0.301,0.116,0.269,0.26,0.247
,0.267,0.306,0.112,0.267,0.258,0.244
,0.265,0.307,0.108,0.265,0.254,0.243
,0.262,0.301,0.101,0.262,0.248,0.243
,0.255,0.289,0.092,0.255,0.239,0.242
,0.243,0.274,0.083,0.243,0.229,0.239
,0.228,0.257,0.073,0.228,0.221,0.232
,0.213,0.243,0.064,0.213,0.215,0.224
,0.2,0.23,0.055,0.2,0.208,0.214
,0.188,0.217,0.046,0.188,0.198,0.204
,0.175,0.203,0.039,0.175,0.184,0.193
,0.161,0.187,0.032,0.161,0.167,0.182
,0.146,0.17,0.027,0.146,0.149,0.169
,0.131,0.153,0.022,0.131,0.133,0.154
,0.117,0.138,0.017,0.117,0.12,0.137
,0.106,0.124,0.012,0.106,0.109,0.121
,0.098,0.11,0.009,0.098,0.1,0.108
,0.091,0.095,0.008,0.091,0.09,0.098
,0.083,0.08,0.005,0.083,0.079,0.091
,0.07,0.065,0.001,0.07,0.068,0.084
,0.054,0.052,-0.006,0.054,0.057,0.075
,0.037,0.04,-0.014,0.037,0.047,0.063
,0.024,0.031,-0.02,0.024,0.037,0.048
,0.016,0.022,-0.024,0.016,0.028,0.034
,0.012,0.013,-0.024,0.012,0.021,0.022
,0.011,0.003,-0.023,0.011,0.015,0.015
,0.008,-0.007,-0.023,0.008,0.009,0.01
,0.002,-0.017,-0.025,0.002,0.004,0.006
,-0.008,-0.028,-0.029,-0.008,-0.002,0.002
,-0.02,-0.038,-0.032,-0.02,-0.009,-0.003
,-0.032,-0.05,-0.033,-0.032,-0.016,-0.009
,-0.042,-0.061,-0.034,-0.042,-0.024,-0.015
,-0.049,-0.071,-0.034,-0.049,-0.033,-0.021
,-0.053,-0.077,-0.035,-0.053,-0.042,-0.028
,-0.056,-0.081,-0.037,-0.056,-0.051,-0.036
,-0.058,-0.083,-0.037,-0.058,-0.06,-0.045
,-0.062,-0.084,-0.037,-0.062,-0.066,-0.054
,-0.066,-0.085,-0.036,-0.066,-0.069,-0.062
,-0.072,-0.087,-0.034,-0.072,-0.069,-0.068
,-0.076,-0.087,-0.032,-0.076,-0.068,-0.071
,-0.078,-0.086,-0.03,-0.078,-0.069,-0.073
,-0.076,-0.082,-0.029,-0.076,-0.07,-0.073
,-0.073,-0.077,-0.028,-0.073,-0.07,-0.071
,-0.069,-0.072,-0.028,-0.069,-0.069,-0.067
,-0.066,-0.068,-0.029,-0.066,-0.066,-0.062
,-0.063,-0.064,-0.029,-0.063,-0.061,-0.057
,-0.06,-0.062,-0.028,-0.06,-0.056,-0.054
,-0.056,-0.059,-0.025,-0.056,-0.052,-0.053
,-0.051,-0.056,-0.022,-0.051,-0.048,-0.053
,-0.046,-0.052,-0.019,-0.046,-0.044,-0.053
,-0.043,-0.047,-0.018,-0.043,-0.041,-0.052
,-0.042,-0.041,-0.019,-0.042,-0.038,-0.05
,-0.04,-0.035,-0.019,-0.04,-0.036,-0.045
,-0.037,-0.029,-0.019,-0.037,-0.033,-0.04
,-0.032,-0.023,-0.016,-0.032,-0.03,-0.034
,-0.025,-0.018,-0.011,-0.025,-0.027,-0.03
,-0.018,-0.014,-0.007,-0.018,-0.023,-0.026
,-0.014,-0.012,-0.003,-0.014,-0.018,-0.022
,-0.012,-0.012,-0.002,-0.012,-0.014,-0.019
,-0.011,-0.013,-0.002,-0.011,-0.01,-0.016
,-0.011,-0.013,-0.003,-0.011,-0.008,-0.013
,-0.012,-0.011,-0.005,-0.012,-0.006,-0.01
,-0.011,-0.007,-0.005,-0.011,-0.005,-0.008
,-0.009,-0.002,-0.005,-0.009,-0.004,-0.006
,-0.006,0.004,-0.003,-0.006,-0.003,-0.005
,-0.002,0.008,0.001,-0.002,-0.002,-0.005
,0.002,0.011,0.004,0.002,-0.002,-0.004
,0.006,0.011,0.006,0.006,-0.002,-0.002
,0.008,0.009,0.005,0.008,0,0.001
,0.008,0.008,0.003,0.008,0.002,0.003
,0.006,0.008,0,0.006,0.005,0.004
,0.004,0.008,-0.001,0.004,0.007,0.002
,0.002,0.008,0.001,0.002,0.005,-0.001
,0.001,0.007,0.005,0.001,0.001,-0.004
,0.001,0.004,0.008,0.001,-0.003,-0.005
,0,-0.001,0.009,0,-0.004,-0.004
,0,-0.005,0.007,0,-0.001,-0.001
,-0.001,-0.007,0.005,-0.001,0.003,0.001
,-0.001,-0.009,0.004,-0.001,0.005,0.003
,-0.001,-0.009,0.004,-0.001,0.003,0.003
,-0.001,-0.008,0.006,-0.001,-0.002,0.002
,-0.001,-0.006,0.008,-0.001,-0.007,0.001
,0,-0.003,0.009,0,-0.009,0
,0.001,-0.001,0.009,0.001,-0.006,-0.001
,0.002,0.001,0.008,0.002,0,-0.002
,0.003,0.001,0.007,0.003,0.006,-0.002
,0.004,0.001,0.006,0.004,0.009,-0.001
,0.004,0.002,0.005,0.004,0.009,0
,0.003,0.004,0.003,0.003,0.007,0.002
,0.003,0.007,-0.001,0.003,0.004,0.005
,0.003,0.01,-0.004,0.003,0.003,0.007
,0.003,0.012,-0.006,0.003,0.002,0.008
,0.004,0.013,-0.005,0.004,0.002,0.009
,0.005,0.012,-0.002,0.005,0.003,0.008
,0.006,0.009,0.002,0.006,0.004,0.007
,0.006,0.006,0.006,0.006,0.006,0.006
,0.007,0.004,0.008,0.007,0.007,0.006
,0.008,0.005,0.009,0.008,0.009,0.005
,0.009,0.008,0.007,0.009,0.009,0.006
,0.01,0.011,0.005,0.01,0.008,0.007
,0.01,0.012,0.003,0.01,0.006,0.008
,0.01,0.01,0.001,0.01,0.003,0.01
,0.008,0.008,0,0.008,0.001,0.011
,0.006,0.007,-0.001,0.006,0,0.009
,0.004,0.007,-0.002,0.004,0.002,0.006
,0.003,0.009,-0.003,0.003,0.004,0.002
,0.004,0.011,-0.004,0.004,0.008,0
,0.006,0.011,-0.004,0.006,0.01,0.001
,0.007,0.009,-0.003,0.007,0.01,0.004
,0.006,0.006,-0.002,0.006,0.008,0.008
,0.003,0.004,-0.001,0.003,0.005,0.01
,0,0.002,-0.002,0,0.003,0.01
,-0.003,0.001,-0.003,-0.003,0.002,0.007
,-0.003,0.001,-0.004,-0.003,0.002,0.004
,-0.003,0,-0.004,-0.003,0.001,0.002
,-0.003,-0.002,-0.003,-0.003,0,0
,-0.004,-0.005,-0.001,-0.004,-0.002,-0.002
,-0.006,-0.007,0.002,-0.006,-0.004,-0.005
,-0.008,-0.008,0.003,-0.008,-0.004,-0.007
,-0.009,-0.008,0.003,-0.009,-0.005,-0.01
,-0.008,-0.006,0.002,-0.008,-0.005,-0.01
,-0.006,-0.005,0.002,-0.006,-0.006,-0.009
,-0.003,-0.003,0.003,-0.003,-0.008,-0.007
,-0.001,-0.002,0.005,-0.001,-0.009,-0.005
,0,-0.002,0.007,0,-0.009,-0.005
,0.001,-0.003,0.007,0.001,-0.007,-0.005
,0,-0.003,0.004,0,-0.005,-0.006
,0,-0.003,0,0,-0.003,-0.007
,-0.001,-0.003,-0.004,-0.001,-0.003,-0.006
,-0.002,-0.003,-0.006,-0.002,-0.003,-0.004
,-0.001,-0.003,-0.006,-0.001,-0.002,-0.001
,0.001,-0.003,-0.005,0.001,-0.001,0.001
,0.002,-0.002,-0.004,0.002,0.001,0.001
,0.002,0,-0.005,0.002,0.002,0.001
,0,0.001,-0.007,0,0.002,0
,-0.002,0.002,-0.008,-0.002,0.001,0.001
,-0.003,0.002,-0.007,-0.003,0,0.003
,-0.002,0.001,-0.004,-0.002,0,0.007
,0.001,0.001,0,0.001,0.001,0.01
,0.004,0.001,0.003,0.004,0.002,0.011
,0.005,0.003,0.004,0.005,0.004,0.009
,0.003,0.005,0.002,0.003,0.004,0.005
,0.001,0.006,-0.001,0.001,0.004,0.001
,0,0.006,-0.003,0,0.002,-0.002
,0.002,0.005,-0.003,0.002,0.001,-0.003
,0.007,0.005,-0.003,0.007,0,-0.001
,0.011,0.006,-0.002,0.011,-0.001,0
,0.014,0.008,-0.002,0.014,0,0.001
,0.013,0.008,-0.002,0.013,0.001,0
,0.01,0.007,-0.003,0.01,0.002,0
,0.005,0.004,-0.002,0.005,0.002,0
,0.001,0,-0.001,0.001,0.001,0.001
,-0.003,-0.002,0.001,-0.003,0.001,0.003
,-0.005,-0.004,0.003,-0.005,0,0.005
,-0.006,-0.004,0.003,-0.006,-0.001,0.006
,-0.007,-0.004,0.003,-0.007,-0.003,0.004
,-0.007,-0.004,0.002,-0.007,-0.004,0.002
,-0.007,-0.005,0.001,-0.007,-0.006,0
,-0.008,-0.006,0,-0.008,-0.007,-0.001
,-0.01,-0.007,0.001,-0.01,-0.007,-0.001
,-0.011,-0.008,0.002,-0.011,-0.007,0.001
,-0.011,-0.008,0.002,-0.011,-0.007,0.001
,-0.01,-0.007,0.002,-0.01,-0.006,-0.001
,-0.008,-0.006,0,-0.008,-0.004,-0.005
,-0.006,-0.005,0,-0.006,-0.001,-0.01
,-0.004,-0.003,0,-0.004,0.001,-0.012
,-0.003,-0.001,0,-0.003,0.003,-0.011
,-0.001,0.001,0,-0.001,0.003,-0.007
,0,0.002,-0.001,0,0.003,-0.003
,0.001,0.003,-0.002,0.001,0.002,0
,0,0.004,-0.002,0,0.001,0
,-0.001,0.003,-0.001,-0.001,0,-0.001
,0,0.002,0.001,0,-0.001,-0.003
,0.002,0,0.002,0.002,-0.001,-0.004
,0.007,-0.001,0.002,0.007,0,-0.005
,0.01,-0.001,0.001,0.01,0.001,-0.005
,0.011,0,0,0.011,0.003,-0.004
,0.008,0.002,0,0.008,0.003,-0.002
,0.004,0.004,0.001,0.004,0.003,-0.001
,0,0.005,0.003,0,0.001,0.001
,-0.001,0.005,0.004,-0.001,-0.001,0.003
,0.001,0.004,0.005,0.001,-0.002,0.003
,0.003,0.004,0.004,0.003,-0.002,0.003
,0.004,0.004,0.002,0.004,-0.001,0.004
,0.003,0.004,0,0.003,0,0.004
,0.001,0.004,-0.001,0.001,0.001,0.005
,0,0.002,-0.002,0,0.001,0.005
,0,0.001,-0.001,0,0.002,0.005
,0.002,0,-0.001,0.002,0.004,0.003
,0.004,0.001,-0.001,0.004,0.005,0.001
,0.006,0.004,-0.002,0.006,0.006,0
,0.006,0.006,-0.002,0.006,0.005,-0.001
,0.005,0.006,-0.002,0.005,0.003,0.001
,0.002,0.004,-0.001,0.002,0.001,0.004
,-0.001,-0.001,0,-0.001,0.002,0.007
,-0.004,-0.006,0.001,-0.004,0.004,0.008
,-0.006,-0.009,0,-0.006,0.005,0.007
,-0.008,-0.009,-0.004,-0.008,0.005,0.004
,-0.008,-0.007,-0.007,-0.008,0.002,0
,-0.008,-0.003,-0.008,-0.008,-0.003,-0.003
,-0.007,-0.002,-0.006,-0.007,-0.009,-0.004
,-0.006,-0.003,-0.002,-0.006,-0.014,-0.004
,-0.006,-0.007,0.003,-0.006,-0.015,-0.004
,-0.006,-0.01,0.005,-0.006,-0.013,-0.005
,-0.006,-0.011,0.006,-0.006,-0.009,-0.008
,-0.005,-0.009,0.005,-0.005,-0.004,-0.01
,-0.003,-0.005,0.003,-0.003,-0.001,-0.01
,0,-0.001,0.002,0,0.002,-0.009
,0.003,0.001,0.001,0.003,0.003,-0.007
,0.004,0,0.001,0.004,0.003,-0.004
,0.004,-0.001,0.002,0.004,0.003,-0.003
,0.003,-0.002,0.003,0.003,0.003,-0.002
,0.002,-0.001,0.004,0.002,0.003,-0.001
,0.001,0.002,0.004,0.001,0.002,0.001
,0.001,0.004,0.003,0.001,0.001,0.003
,0.002,0.004,0.002,0.002,-0.001,0.005
,0.004,0.004,0,0.004,-0.002,0.006
,0.006,0.003,-0.001,0.006,-0.002,0.006
,0.007,0.003,-0.002,0.007,0,0.005
,0.006,0.004,-0.002,0.006,0.002,0.003
,0.004,0.006,-0.002,0.004,0.005,0.003
,0.001,0.007,-0.002,0.001,0.006,0.003
,-0.002,0.006,-0.002,-0.002,0.006,0.004
,-0.002,0.004,-0.001,-0.002,0.004,0.004
,0.001,0.002,-0.001,0.001,0.002,0.004
,0.005,0.001,-0.001,0.005,0.001,0.003
,0.007,0.001,-0.002,0.007,0.001,0.003
,0.006,0.003,-0.002,0.006,0.002,0.003
,0.003,0.005,-0.002,0.003,0.004,0.005
,-0.002,0.006,-0.003,-0.002,0.005,0.006
,-0.006,0.005,-0.003,-0.006,0.006,0.007
,-0.006,0.005,-0.005,-0.006,0.007,0.007
,-0.003,0.004,-0.006,-0.003,0.007,0.006
,0,0.004,-0.006,0,0.006,0.004
,0.002,0.004,-0.006,0.002,0.003,0.003
,0.002,0.003,-0.004,0.002,0,0.001
,-0.001,0.001,-0.002,-0.001,-0.003,0
,-0.004,-0.002,0.001,-0.004,-0.004,-0.001
